ID;River;Station;ix1;iy1;ix2;iy2;minRMSE(open-loop);minBias(open-loop);minNSE(open-loop);minKGE(open-loop);minCC(open-loop);minBR(open-loop);minRV(open-loop);minKGED(open-loop);meanRMSE(open-loop);meanBias(open-loop);meanNSE(open-loop);meanKGE(open-loop);meanCC(open-loop);meanBR(open-loop);meanRV(open-loop);meanKGED(open-loop);maxRMSE(open-loop);maxBias(open-loop);maxNSE(open-loop);maxKGE(open-loop);maxCC(open-loop);maxBR(open-loop);maxRV(open-loop);maxKGED(open-loop);VS_count
4119285;RACCOON;VAN METER, IA;361;135;-9999;-9999;0.8717017217449294;0.3400021362305097;-159326.91492595145;-0.8631165241548351;-0.6101399771255734;0.9769999748124565;0.012999871812577736;-0.8629745520055196;2.288761936430989;1.9276191054988316;-71789.41561601951;-0.4920160754261815;-0.14699590691100214;0.9922091525663396;0.06615827269418006;-0.4919782333180171;5.506391544432395;5.369999877929672;-32135.503058800048;-0.205909171280396;0.18400761649542013;1.0010684527336127;0.11996075964764233;-0.20587938683479945;5
4119286;NORTH RACCOON;NEAR JEFFERSON, IA;356;130;-9999;-9999;0.8717017217449294;0.3400021362305097;-159326.91492595145;-0.8631165241548351;-0.6101399771255734;0.9769999748124565;0.012999871812577736;-0.8629745520055196;2.831010927402231;2.5285422278510246;-95305.43707017484;-0.6825433822817386;-0.3645324964028807;0.9905209888802293;0.03289802165969167;-0.6824908160880252;5.506391544432395;5.369999877929672;-39642.05004461066;-0.3730567905209734;0.03549128895664763;1.0010684527336127;0.06291759408138306;-0.3730413791922531;3
4119288;BOONE;NEAR WEBSTER CITY, IA;362;126;-9999;-9999;1.3863369010126796;0.653076265775212;-53271.30071892599;-0.7164430356869529;-0.40162771055473234;0.9871318926764864;0.004599708956512445;-0.7163947991566955;4.109928908156175;2.4092298458784285;-20113.536748356957;-0.6301388299182261;-0.30219310890136264;0.9922575247788697;0.02007680463789026;-0.6301056294014498;5.751927082637722;3.3169229360727854;-3031.2580447696864;-0.54817153747081;-0.21955328665794682;1.0023397816849433;0.046312726383434207;-0.5481697693910699;3
4119290;SALT;NEAR NEW LONDON, MO;387;154;-9999;-9999;4.258223971091317;4.173996582031236;-19076.498348817695;0.25380871090865553;0.6523050120554632;1.029257121402656;0.3404140267400457;0.25438249701134785;4.258223971091317;4.173996582031236;-19076.498348817695;0.25380871090865553;0.6523050120554632;1.029257121402656;0.3404140267400457;0.25438249701134785;4.258223971091317;4.173996582031236;-19076.498348817695;0.25380871090865553;0.6523050120554632;1.029257121402656;0.3404140267400457;0.25438249701134785;1
4119300;MISSISSIPPI;KEOKUK, IA;387;147;-9999;-9999;0.493181167285648;0.25428514753068043;-6047289.872700989;-0.9489795550678435;-0.7072743403858073;0.9684398796362639;0.005441407528298661;-0.9489239975142651;2.2611106249506485;1.9060069931235168;-326937.97699926776;-0.4144421503119058;-0.09760236552072209;0.9926564905586904;0.12938329187011044;-0.41437481046447994;6.376650603741948;6.362858450753322;-1589.4671414473692;0.17073918095179497;0.7563358579152194;1.0182179957565585;0.6484534709261076;0.17081017635644902;50
4119310;KANKAKEE;NEAR WILMINGTON, IL;419;137;-9999;-9999;0.8993197155702869;0.46499851771767453;-727437.2564397338;-0.47137997273214416;-0.2265131949648744;0.9871750279852709;0.059066877585444606;-0.4713448012960568;1.4163954592605494;1.1365186706118304;-164315.31323950386;-0.18276719278751918;0.14737687529092924;1.0008202837301137;0.2089428020141156;-0.18274088363470872;1.8957605842190879;1.7907141985211865;-11285.912345329198;-0.0016852115695726866;0.45180845605698067;1.0101734879128346;0.4292328623593539;-0.0016806730860927654;6
4119311;KANKAKEE;MOMENCE, IL;424;139;-9999;-9999;0.8993197155702869;0.46499851771767453;-727437.2564397338;-0.47137997273214416;-0.2265131949648744;0.9871750279852709;0.059066877585444606;-0.4713448012960568;1.4163954592605494;1.1365186706118304;-164315.31323950386;-0.18276719278751918;0.14737687529092924;1.0008202837301137;0.2089428020141156;-0.18274088363470872;1.8957605842190879;1.7907141985211865;-11285.912345329198;-0.0016852115695726866;0.45180845605698067;1.0101734879128346;0.4292328623593539;-0.0016806730860927654;6
4119312;KANKAKEE;SHELBY, IN;427;139;-9999;-9999;0.8993197155702869;0.5155552164713697;-727437.2564397338;-0.47137997273214416;-0.2265131949648744;0.9871750279852709;0.16163838232921446;-0.4713448012960568;1.4352339978913473;1.2708227011906614;-194921.1934183388;-0.19314309418642397;0.10231775474643401;1.0002916015760976;0.2389179868998498;-0.19311258406947318;1.8957605842190879;1.7907141985211865;-38280.24876925902;-0.0016852115695726866;0.45180845605698067;1.0101734879128346;0.4292328623593539;-0.0016806730860927654;5
4119313;KANKAKEE;DUNNS BRIDGE, IN;431;138;-9999;-9999;0.8993197155702869;0.5155552164713697;-727437.2564397338;-0.47137997273214416;-0.2265131949648744;0.9871750279852709;0.16163838232921446;-0.4713448012960568;1.4352339978913473;1.2708227011906614;-194921.1934183388;-0.19314309418642397;0.10231775474643401;1.0002916015760976;0.2389179868998498;-0.19311258406947318;1.8957605842190879;1.7907141985211865;-38280.24876925902;-0.0016852115695726866;0.45180845605698067;1.0101734879128346;0.4292328623593539;-0.0016806730860927654;5
4119315;IROQUOIS;NEAR CHEBANSE, IL;422;141;-9999;-9999;0.8993197155702869;0.46499851771767453;-102316.84321077581;-0.47137997273214416;-0.2265131949648744;0.9871750279852709;0.059066877585444606;-0.4713448012960568;1.4518738152613229;1.119688859812328;-51690.92459945788;-0.21770478853607092;0.11113499308981342;1.0022621430043654;0.20111573758370388;-0.21767726682698907;1.8957605842190879;1.7907141985211865;-11285.912345329198;-0.0016852115695726866;0.45180845605698067;1.0101734879128346;0.4292328623593539;-0.0016806730860927654;5
4119317;FOX;DAYTON, IL;413;136;-9999;-9999;1.152182639167798;1.098997619628932;-320579.2257247709;-0.2750613810598652;0.0041735075446902295;0.9871750279852709;0.04243360672853417;-0.27504456087944384;1.8797304881414192;1.817596168825484;-204073.19492942197;-0.1968243971061736;0.1471564993188335;0.9940252684816949;0.18442126664864456;-0.19677553779995027;2.5912482410373716;2.5630766883263334;-59204.9187471019;-0.1478719477335091;0.27920170645448583;1.0065492932471167;0.4292328623593539;-0.14780029991560006;3
4119325;SALT CREEK;NEAR GREENVIEW, IL;403;149;-9999;-9999;2.4784324832492324;2.304901302562058;-24091.587410945245;-0.29138491121936827;0.005563452544353381;1.0163376162614883;0.1763391532766712;-0.29124793798112125;2.61091644313575;2.4200546144971753;-20562.43573011709;-0.23219875392252742;0.05781827076544384;1.0175729506296392;0.20616115814750607;-0.23207337732375777;2.743400403022267;2.5352079264322924;-17033.28404928893;-0.17301259662568658;0.1100730889865343;1.01880828499779;0.2359831630183409;-0.17289881666639428;2
4119400;ILLINOIS;VALLEY CITY;394;153;-9999;-9999;0.8993197155702869;0.2938456373948384;-727437.2564397338;-0.47137997273214416;-0.2265131949648744;0.9871750279852709;0.03993732032323549;-0.4713448012960568;1.719293079917447;1.2481582771929496;-88968.05965952977;-0.2046306613011872;0.15777421338057138;1.0043898745874231;0.16800724035838654;-0.20458988835208677;2.743400403022267;2.5352079264322924;-4193.771165911642;-0.0016852115695726866;0.6332595100520056;1.01880828499779;0.4292328623593539;-0.0016806730860927654;12
4119401;ILLINOIS;HENRY, IL;407;139;-9999;-9999;0.8993197155702869;0.2938456373948384;-727437.2564397338;-0.47137997273214416;-0.2265131949648744;0.9871750279852709;0.04243360672853417;-0.4713448012960568;1.5237482318118092;1.1486832152126538;-155794.31437227127;-0.2091728646823947;0.15601040992699172;1.0007418626448175;0.15653312831196683;-0.20914834168257856;2.5912482410373716;2.5630766883263334;-7097.14276376194;-0.0016852115695726866;0.45180845605698067;1.0101734879128346;0.4292328623593539;-0.0016806730860927654;10
4119410;SANGAMON;NEAR OAKFORD, IL;401;149;-9999;-9999;1.886828510617272;1.4943759028116972;-24091.587410945245;-0.2966974976543195;0.005563452544353381;0.9909076565597238;0.16412719985555024;-0.2966656198549176;2.369553798962924;2.1114950439353493;-20654.147157813484;-0.2536983351664581;0.04144842221037204;1.0086845192730007;0.19214983871685412;-0.25360412483414435;2.743400403022267;2.5352079264322924;-17033.28404928893;-0.17301259662568658;0.1100730889865343;1.01880828499779;0.2359831630183409;-0.17289881666639428;3
4119430;BLACK;NEAR GAILSVILLE, WI;388;110;-9999;-9999;3.7262641586238683;3.6862493260701683;-140325.18148353268;-0.5084052400700905;-0.18320006825267224;0.9816868729772371;0.06459174894785807;-0.5082940686913662;3.7262641586238683;3.6862493260701683;-140325.18148353268;-0.5084052400700905;-0.18320006825267224;0.9816868729772371;0.06459174894785807;-0.5082940686913662;3.7262641586238683;3.6862493260701683;-140325.18148353268;-0.5084052400700905;-0.18320006825267224;0.9816868729772371;0.06459174894785807;-0.5082940686913662;1
4119431;BLACK;NEILLSVILLE, WI;394;105;-9999;-9999;3.7262641586238683;3.6862493260701683;-161909.32316597266;-0.5669885649402608;-0.22786377604791475;0.9816868729772371;0.02675167248559333;-0.5667998466748181;5.923822483605478;5.882499535878495;-151117.25232475268;-0.5376969025051757;-0.20553192215029348;1.0030028270295201;0.045671710716725704;-0.5375469576830921;8.121380808587087;8.078749745686821;-140325.18148353268;-0.5084052400700905;-0.18320006825267224;1.024318781081803;0.06459174894785807;-0.5082940686913662;2
4119440;CHIPPEWA;DURAND, WI;381;104;-9999;-9999;0.47192631623782116;0.3128560093471151;-822743.7806304117;-0.7763350686257278;-0.5013157062915415;0.9767852853291334;0.015756940131292353;-0.7762975200894113;2.208168201487083;2.034900800913621;-166859.99494924507;-0.3864828033203112;-0.009163345802383987;0.9904805276176082;0.06347629452678177;-0.3864192832497389;4.271665081651216;4.211667175292973;-44805.73107566495;-0.1494110365018133;0.40122920867135725;1.0024520194921895;0.19906682345236595;-0.14925431925999155;11
4119441;CHIPPEWA;CHIPPEWA FALLS, WI;387;101;-9999;-9999;0.47192631623782116;0.3128560093471151;-11297674.30127943;-0.5199323206550339;-0.23281171893982475;0.980157824199125;0.015756940131292353;-0.5199256335513835;2.1045531011971668;2.00812180187188;-2200786.5509811924;-0.33282274722866406;0.07103260249801811;0.9928222777202418;0.05868143262457334;-0.3327710824744556;4.271665081651216;4.211667175292973;-61414.83443670265;-0.1494110365018133;0.40122920867135725;1.0024520194921895;0.14807163398582485;-0.14925431925999155;6
4119442;CHIPPEWA;NEAR BRUCE, WI;388;96;-9999;-9999;0.47192631623782116;0.3128560093471151;-822743.7806304117;-0.4057919299773116;-0.0073688618646702685;0.980157824199125;0.015756940131292353;-0.4056518909206581;2.471737414414144;2.3423356773808024;-304522.9694380533;-0.2901494947849147;0.1656419111038753;0.9911512472790813;0.023258205136650695;-0.2900746192284447;4.271665081651216;4.211667175292973;-61414.83443670265;-0.1494110365018133;0.40122920867135725;1.0024520194921895;0.03856324290567799;-0.14925431925999155;4
4119445;RED CEDAR;MENOMONIE, WI;381;102;-9999;-9999;4.224897153428514;4.1338445105919845;-88575.05981142292;-0.4057919299773116;-0.0073688618646702685;0.980157824199125;0.019051973961200407;-0.4056518909206581;4.2482811175398645;4.172755842942479;-74994.94712406279;-0.27760148323956246;0.19693017340334348;0.9805889108558046;0.01935631875481622;-0.27745310509032484;4.271665081651216;4.211667175292973;-61414.83443670265;-0.1494110365018133;0.40122920867135725;0.9810199975124841;0.019660663548432038;-0.14925431925999155;2
4119447;FLAMBEAU;NEAR BRUCE, WI;389;96;-9999;-9999;0.9184611063390242;0.7109750142911366;-11297674.30127943;-0.5199323206550339;-0.23281171893982475;0.980157824199125;0.019051973961200407;-0.5199256335513835;2.431078458189036;2.347174960376833;-2476395.105051349;-0.3294954236350133;0.06987987976648916;0.9911917036817848;0.06726633112322954;-0.32943349639622527;4.271665081651216;4.211667175292973;-61414.83443670265;-0.1494110365018133;0.40122920867135725;1.0024520194921895;0.14807163398582485;-0.14925431925999155;5
4119450;WISCONSIN;MUSCODA,, WI;396;118;-9999;-9999;0.34980992933918736;0.2783323923746934;-11998642.749001328;-0.9412896306908625;-0.7072743403858073;0.9684398796362639;4.3996623765108405e-13;-0.9412847100750159;1.8282275304648725;1.6655495354655188;-1631374.73514043;-0.4480985942683362;-0.14074691133839914;0.9919253781545856;0.120769383522798;-0.44805076738694044;6.376650603741948;6.362858450753322;-21479.673251157074;-0.08217645182849731;0.16932715139253737;1.0022706789728406;0.3063956624940893;-0.08217575209420103;19
4119451;WISCONSIN;WISCONSIN DELLS, WI;403;114;-9999;-9999;0.34980992933918736;0.2783323923746934;-11998642.749001328;-0.9412896306908625;-0.7072743403858073;0.9684398796362639;4.3996623765108405e-13;-0.9412847100750159;1.8282275304648725;1.6655495354655188;-1631374.73514043;-0.4480985942683362;-0.14074691133839914;0.9919253781545856;0.120769383522798;-0.44805076738694044;6.376650603741948;6.362858450753322;-21479.673251157074;-0.08217645182849731;0.16932715139253737;1.0022706789728406;0.3063956624940893;-0.08217575209420103;19
4119452;WISCONSIN;WISCONSIN RAPIDS, WI;403;106;-9999;-9999;0.34980992933918736;0.2783323923746934;-11998642.749001328;-0.9412896306908625;-0.7072743403858073;0.9684398796362639;4.3996623765108405e-13;-0.9412847100750159;1.6500267169950091;1.554236164547614;-2780637.9443060136;-0.4459164205475974;-0.1585919715488233;0.9936013644412955;0.1481024157894278;-0.4458723484449034;6.376650603741948;6.362858450753322;-47482.68678698958;-0.08217645182849731;0.16932715139253737;1.0022706789728406;0.3063956624940893;-0.08217575209420103;11
4119453;WISCONSIN;ROTHSCHILD, WI;404;102;-9999;-9999;0.34980992933918736;0.2783323923746934;-9004713.960082881;-0.9412896306908625;-0.7072743403858073;0.9684398796362639;4.3996623765108405e-13;-0.9412847100750159;1.7752113446281008;1.670884215991208;-1858837.4638364823;-0.4822904174195074;-0.19138388384295932;0.9928384370212738;0.13227309111896166;-0.4822420080799737;6.376650603741948;6.362858450753322;-47482.68678698958;-0.19801323996714326;0.15578782834118937;1.0022706789728406;0.2757898765601199;-0.1979907943775563;10
4119454;WISCONSIN;RAINBOW LAKE NEAR LAKE TOMAHAWK, WI;405;92;-9999;-9999;0.34980992933918736;0.2783323923746934;-9004713.960082881;-0.5540660583924097;-0.29613558035091503;0.9902204111597424;4.3996623765108405e-13;-0.5540651255874773;1.0233106875500018;0.9406728507693783;-2590976.0745619233;-0.37635749495881704;-0.06750969566718452;0.9970921896190903;0.13969756546068585;-0.3763481794855808;2.1216466625734958;2.08299960937498;-187689.08014305608;-0.19801323996714326;0.15578782834118937;1.0022706789728406;0.2757898765601199;-0.1979907943775563;7
4119460;MINNESOTA;NEAR JORDAN, MN;364;104;-9999;-9999;1.0230403788366271;0.5881238555908226;-284518.54041615623;-0.9489795550678435;-0.6767628224687826;0.9767852853291334;0.005441407528298661;-0.9489239975142651;2.2143088075171864;1.8161710721349413;-50277.3141417991;-0.5107064637324549;-0.17923175519138657;0.992133500850374;0.06990006152085673;-0.5106630508289381;4.122214260094473;4.048292347977792;-5800.827616570229;-0.1972463960065689;0.2659291697658245;1.0182179957565585;0.2586415891632146;-0.19724320885243984;18
4119461;MINNESOTA;MONTEVIDEO, MN;343;101;-9999;-9999;1.6219038748731387;0.5881238555908226;-284518.54041615623;-0.9489795550678435;-0.6767628224687826;0.9852840907360365;0.005441407528298661;-0.9489239975142651;2.4072505393237646;1.9100370518596361;-62074.668855017764;-0.61589686859815;-0.2670255489876509;0.9914690323203905;0.01813189017505249;-0.6158725612749174;3.875118619160441;3.6124981689452795;-9600.890813395288;-0.1972463960065689;0.2659291697658245;0.9972374635873792;0.054203342497661906;-0.19724320885243984;7
4119510;MAQUOKETA;NEAR MAQUOKETA, IA;394;130;-9999;-9999;0.7662131539118623;0.5227278830788293;-292377.7548155767;-0.6079777132019069;-0.2776080835325882;1.0028082512345162;0.023720779451445313;-0.6079190065369295;3.296858113710668;3.0690225031526475;-140569.44984017985;-0.4309171775742524;-0.08704490391536075;1.0149493010923232;0.07192603980905853;-0.43079957521078066;5.463664103153638;5.451841864334909;-19012.014417428774;-0.3090036081578389;0.052432866952324284;1.0282993983574735;0.09689475238870787;-0.3090005958345645;3
4119650;MISSISSIPPI;CLINTON, IA;398;133;-9999;-9999;0.493181167285648;0.43588281968055753;-3092262.4507770506;-0.9489795550678435;-0.7072743403858073;0.9684398796362639;0.005441407528298661;-0.9489239975142651;2.585564154960766;2.2615281559772757;-262983.3221964605;-0.463600602460856;-0.15084943511019905;0.9902309291850206;0.10883683874241117;-0.46351737612928273;6.376650603741948;6.362858450753322;-1981.7307424627115;-0.1972463960065689;0.2659291697658245;1.0282993983574735;0.3328440829540938;-0.19724320885243984;38
4119800;MISSISSIPPI;ALTON, ILL.;398;161;-9999;-9999;0.6870941695156388;0.25428514753068043;-6047289.872700989;-0.9489795550678435;-0.7072743403858073;0.9703406955110493;0.005441407528298661;-0.9489239975142651;2.1854143539482114;1.6890898572350226;-182112.30705889026;-0.4099367995775099;-0.0804997037505078;0.9943997350062216;0.12486617040385968;-0.40987689814813977;5.506391544432395;5.369999877929672;-1589.4671414473692;0.17073918095179497;0.7563358579152194;1.0182179957565585;0.6484534709261076;0.17081017635644902;48
4120100;POPLAR;NEAR POPLAR, MT;248;69;-9999;-9999;0.8285759932686502;0.40915314370022315;-2129611.309080261;-0.7252631221388106;-0.4238536797612336;0.9953785844030738;0.013673890940116316;-0.7252617640788148;1.8006699450357289;1.5268656211696718;-745087.8946938679;-0.528987621925327;-0.17873154883037237;0.9974156374768265;0.03474334096155904;-0.5289843596678419;2.303748888242713;2.2790973455255426;-173086.36335112873;-0.27109094072085727;0.10549794731165013;1.0006976218664247;0.098561468440266;-0.27108253945230265;6
4120110;TONGUE;MILES CITY, MT;243;87;-9999;-9999;0.7647261720477663;0.020450827858667253;-1616319.1007159408;-0.8514786920208233;-0.5606554468712606;0.9920971135213689;0.0038580772177160866;-0.8514708083503018;2.9173766796827176;2.6952474344490533;-838990.5283461419;-0.5174411190363878;-0.14612970011607487;0.9958588070234593;0.017740503239981126;-0.5174332744335096;5.4969765620947415;5.469991590711857;-271146.19531364524;-0.317406588840085;0.13565006680548578;0.9999656620049555;0.04345768818128126;-0.3173828846256408;6
4120111;TONGUE;TONGUE RIVER DAM NEAR DECKER, MT;232;99;-9999;-9999;0.7647261720477663;0.020450827858667253;-1616319.1007159408;-0.8514786920208233;-0.5606554468712606;0.9920971135213689;0.0038580772177160866;-0.8514708083503018;2.9173766796827176;2.6952474344490533;-838990.5283461419;-0.5174411190363878;-0.14612970011607487;0.9958588070234593;0.017740503239981126;-0.5174332744335096;5.4969765620947415;5.469991590711857;-271146.19531364524;-0.317406588840085;0.13565006680548578;0.9999656620049555;0.04345768818128126;-0.3173828846256408;6
4120120;BIGHORN;ABOVE TULLOCK CREEK NEAR BIGHORN, MT;225;90;-9999;-9999;0.7647261720477663;0.020450827858667253;-4068421.5812253766;-0.8514786920208233;-0.5606554468712606;0.9920971135213689;0.0038580772177160866;-0.8514708083503018;2.647245914539751;2.4474338729266187;-1256895.3394358314;-0.5637298672893996;-0.2108532362420337;0.997101835581795;0.019229548626916313;-0.5637244174412064;5.4969765620947415;5.469991590711857;-271146.19531364524;-0.317406588840085;0.13565006680548578;1.0033764785925463;0.04771451991187233;-0.3173828846256408;12
4120121;BIGHORN;KANE, WY;218;103;-9999;-9999;0.7647261720477663;0.020450827858667253;-4068421.5812253766;-0.8514786920208233;-0.5606554468712606;0.9920971135213689;0.0038580772177160866;-0.8514708083503018;2.647245914539751;2.4474338729266187;-1256895.3394358314;-0.5637298672893996;-0.2108532362420337;0.997101835581795;0.019229548626916313;-0.5637244174412064;5.4969765620947415;5.469991590711857;-271146.19531364524;-0.317406588840085;0.13565006680548578;1.0033764785925463;0.04771451991187233;-0.3173828846256408;12
4120125;SHOSHONE;NEAR LOVELL, WY;215;103;-9999;-9999;0.7647261720477663;0.020450827858667253;-2265913.4111101287;-0.8514786920208233;-0.5606554468712606;0.9920971135213689;0.0038580772177160866;-0.8514708083503018;2.8155273161910093;2.6224465048403753;-1001302.044727691;-0.5448463999594868;-0.1859895249578586;0.9968781876727815;0.01796038378520279;-0.5448404595940193;5.4969765620947415;5.469991590711857;-271146.19531364524;-0.317406588840085;0.13565006680548578;1.0033764785925463;0.04771451991187233;-0.3173828846256408;11
4120200;MILK;NASHUA, MT;237;69;-9999;-9999;0.8764977418315689;0.275000813802194;-30786578.736986548;-0.24065428800184696;0.13488374900457967;1.0003939962044517;0.007468454690933435;-0.24063068819740563;4.017461392805415;3.757819586859872;-10558271.696522992;-0.1662649503820608;0.35266492240732417;1.0057861229318987;0.043225555582875545;-0.16624385110508877;6.10229033803666;5.926243591308548;-188938.81090376;-0.0940339712753091;0.5314079305606224;1.0093120631227448;0.11076528589983783;-0.09399433992357653;3
4120201;MILK;NEAR DODSON, MT;216;66;-9999;-9999;0.8764977418315689;0.275000813802194;-30786578.736986548;-0.24065428800184696;0.13488374900457967;1.0003939962044517;0.007468454690933435;-0.24063068819740563;4.017461392805415;3.757819586859872;-10558271.696522992;-0.1662649503820608;0.35266492240732417;1.0057861229318987;0.043225555582875545;-0.16624385110508877;6.10229033803666;5.926243591308548;-188938.81090376;-0.0940339712753091;0.5314079305606224;1.0093120631227448;0.11076528589983783;-0.09399433992357653;3
4120300;TETON;LOMA, MT;193;72;-9999;-9999;1.3558761092146523;1.165456931374365;-3602882.959154464;-0.7024396918219997;-0.40439087556829856;0.9949155394798695;0.005815091231951921;-0.7024362236112396;2.4515249123609744;2.364055870969196;-1857770.298506222;-0.3733992911515663;0.06070578090390709;0.9979194421164692;0.021337658673729713;-0.37339524706490046;3.749922462347684;3.7071083984375264;-723821.1600284448;-0.1267562291446125;0.45919963328406305;1.0039945191073139;0.0377238628729246;-0.12675255053340773;7
4120301;TETON;NEAR DUTTON, MT;185;71;-9999;-9999;1.3558761092146523;1.165456931374365;-3602882.959154464;-0.7024396918219997;-0.40439087556829856;0.9949155394798695;0.005815091231951921;-0.7024362236112396;2.4515249123609744;2.364055870969196;-1857770.298506222;-0.3733992911515663;0.06070578090390709;0.9979194421164692;0.021337658673729713;-0.37339524706490046;3.749922462347684;3.7071083984375264;-723821.1600284448;-0.1267562291446125;0.45919963328406305;1.0039945191073139;0.0377238628729246;-0.12675255053340773;7
4120330;JEFFERSON;NEAR THREE FORKS, MT;184;92;-9999;-9999;0.6438892639265555;0.43500366210946595;-12234865.879436035;-0.7075876307225188;-0.4324299196813132;0.9865739347309538;0.005815091231951921;-0.7075872921387643;3.2314221530517253;3.1538817594685207;-3700377.108388822;-0.4310180956284646;-0.032764929892034125;0.9969030016748558;0.03351477079231104;-0.4310089338306535;11.120847773880858;11.106929462139647;-723821.1600284448;-0.11933229851740745;0.45919963328406305;1.0039945191073139;0.10315983933457938;-0.11933221584006581;14
4120331;JEFFERSON;NEAR TWIN BRIDGES, MT;177;95;-9999;-9999;0.6438892639265555;0.43500366210946595;-12234865.879436035;-0.7075876307225188;-0.4324299196813132;0.9865739347309538;0.005815091231951921;-0.7075872921387643;3.2314221530517253;3.1538817594685207;-3700377.108388822;-0.4310180956284646;-0.032764929892034125;0.9969030016748558;0.03351477079231104;-0.4310089338306535;11.120847773880858;11.106929462139647;-723821.1600284448;-0.11933229851740745;0.45919963328406305;1.0039945191073139;0.10315983933457938;-0.11933221584006581;14
4120903;MISSOURI;TOSTON, MT;187;89;-9999;-9999;0.6438892639265555;0.40915314370022315;-12234865.879436035;-0.7141590732686574;-0.4324299196813132;0.9865739347309538;0.005815091231951921;-0.7141587987246629;2.82280572513536;2.7078061277037944;-3203652.8056370267;-0.44885670296785546;-0.05756510509505707;0.9974609235728821;0.031835976098144605;-0.44884908445345695;11.120847773880858;11.106929462139647;-668433.1492782698;-0.11933229851740745;0.45919963328406305;1.0039945191073139;0.10315983933457938;-0.11933221584006581;17
4120950;YELLOWSTONE;NEAR SIDNEY, MT;259;74;-9999;-9999;0.7647261720477663;0.020450827858667253;-4068421.5812253766;-0.8514786920208233;-0.5606554468712606;0.9920971135213689;0.0038580772177160866;-0.8514708083503018;2.5914067131003082;2.3578523369015634;-1146619.317660006;-0.5475705106150983;-0.18846962138836137;0.997231743541525;0.01863489285034247;-0.5475653888503537;5.4969765620947415;5.469991590711857;-173086.36335112873;-0.317406588840085;0.13565006680548578;1.0033764785925463;0.04771451991187233;-0.3173828846256408;15
4120952;YELLOWSTONE;NEAR LIVINGSTON, MT;195;95;-9999;-9999;0.7647261720477663;0.020450827858667253;-1616319.1007159408;-0.8514786920208233;-0.5606554468712606;0.9920971135213689;0.0038580772177160866;-0.8514708083503018;2.681783437918179;2.4614690669602717;-890989.0341011211;-0.5081183108427405;-0.1363145612353267;0.9971800162477725;0.017387465212974428;-0.5081126906384571;5.4969765620947415;5.469991590711857;-271146.19531364524;-0.317406588840085;0.13565006680548578;1.0033764785925463;0.04771451991187233;-0.3173828846256408;12
4120953;YELLOWSTONE;CORWIN SPRINGS, MT;192;99;-9999;-9999;0.7647261720477663;0.020450827858667253;-1616319.1007159408;-0.8514786920208233;-0.5606554468712606;0.9920971135213689;0.0038580772177160866;-0.8514708083503018;2.681783437918179;2.4614690669602717;-890989.0341011211;-0.5081183108427405;-0.1363145612353267;0.9971800162477725;0.017387465212974428;-0.5081126906384571;5.4969765620947415;5.469991590711857;-271146.19531364524;-0.317406588840085;0.13565006680548578;1.0033764785925463;0.04771451991187233;-0.3173828846256408;12
4120955;WIND;NEAR CROWHEART, WY;210;118;-9999;-9999;0.7647261720477663;0.020450827858667253;-2265913.4111101287;-0.8514786920208233;-0.5606554468712606;0.9920971135213689;0.0038580772177160866;-0.8514708083503018;2.8155273161910093;2.6224465048403753;-1001302.044727691;-0.5448463999594868;-0.1859895249578586;0.9968781876727815;0.01796038378520279;-0.5448404595940193;5.4969765620947415;5.469991590711857;-271146.19531364524;-0.317406588840085;0.13565006680548578;1.0033764785925463;0.04771451991187233;-0.3173828846256408;11
4120956;WIND;BELOW BOYSEN RESERVOIRE, WY;219;116;-9999;-9999;0.7647261720477663;0.020450827858667253;-2265913.4111101287;-0.8514786920208233;-0.5606554468712606;0.9920971135213689;0.0037031245653378086;-0.8514708083503018;2.8377042096485305;2.635992954957866;-1019579.8416199299;-0.5202096547582576;-0.14995652306245524;0.9972974285811768;0.016772278850214043;-0.5202040878598716;5.4969765620947415;5.469991590711857;-271146.19531364524;-0.249205457544736;0.24640649778698157;1.0033764785925463;0.04771451991187233;-0.24920399878424715;12
4121100;LITTLE MISSOURI;NEAR WATFORD CITY, ND;268;75;-9999;-9999;0.5254888351570677;0.21299877929675404;-2244914.722539941;-0.5961471600638257;-0.24897412879825886;0.9947401611058293;0.0037029400343755988;-0.5961469468648395;1.510519480416268;1.3140011393229163;-1394715.820906704;-0.2818267501452613;0.3072330255506733;0.99809597237375;0.007432553113049002;-0.2818220411707009;3.2286871349835224;3.1250070800781486;-532141.6847478094;0.0018150896577172615;0.9388639416245093;1.00037273714678;0.012450192489167324;0.0018289478602184772;3
4121101;LITTLE MISSOURI;MARMARTH, ND;262;87;-9999;-9999;0.7773824711082142;0.6039975585938464;-2244914.722539941;-0.5961471600638257;-0.24897412879825886;0.9991750188686404;0.006144526815604083;-0.5961469468648395;0.7773824711082142;0.6039975585938464;-2244914.722539941;-0.5961471600638257;-0.24897412879825886;0.9991750188686404;0.006144526815604083;-0.5961469468648395;0.7773824711082142;0.6039975585938464;-2244914.722539941;-0.5961471600638257;-0.24897412879825886;0.9991750188686404;0.006144526815604083;-0.5961469468648395;1
